review,stars
"👉 El producto se trata de la consola Nintendo Switch Oled blanca. 👈[🔍] 𝐂𝐎𝐍𝐓𝐄𝐍𝐈𝐃𝐎•1x Nintendo Switch Oled.•1x Doc para jugar en modo televisor.•2x Joy-Con.•2x Correas para los Joy-Con.•1x Mando para introducir los Joy-Con.•1x Manual de instrucciones.•1x Cable de alimentación.[💶] 𝐏𝐑𝐄𝐂𝐈𝐎A día 19 de Febrero de 2022 el precio del producto es de 349.90€.[✔️] 𝐀𝐒𝐏𝐄𝐂𝐓𝐎𝐒 𝐏𝐎𝐒𝐈𝐓𝐈𝐕𝐎𝐒🔹 El modelo de color blanco me parece literalmente PRECIOSO.🔹 Por poco que sea, se nota el pequeño aumento de tamaño de la pantalla.🔹 Al no ser un aumento de tamaño tan excesivo, las fundas de las versiones anteriores te servirán.🔹 Verdaderamente la calidad de pantalla es más que notable a diferencia de versiones anteriores.🔹 Aumento de 32 a 64gb de almacenamiento interno. Algo más que necesario.🔹 Han mejorado la calidad del sonido.🔹 Nos ofrece la posibilidad de jugar en modo portátil o en modo televisor.🔹 Incluye una pata de sujeción más rígida que las versiones anteriores.🔹 A diferencia de su predecesora, incorpora un conector para cables Ethernet.[❌] 𝐀𝐒𝐏𝐄𝐂𝐓𝐎𝐒 𝐍𝐄𝐆𝐀𝐓𝐈𝐕𝐎𝐒🔸 Hasta hace escasos días era imposible conseguir una Nintendo Switch Oled. La única forma era entrar en Wallapop y tratar con especuladores que la vendían 100€ por encima del precio oficial.🔸 El procesador es el mismo que en sus versiones anteriores. Personalmente pienso que deberían haber implementado una mejora que verdaderamente marque la diferencia.🔸 Aunque hayan mejorado la calidad de la pantalla, la resolución sigue siendo la misma y sigue sin poder competir con el 4K de la competencia.[⚖️] 𝐂𝐎𝐍𝐂𝐋𝐔𝐒𝐈𝐎𝐍 ⭐⭐⭐⭐Bajo mi punto de vista, la Nintendo Switch Oled es una consola que cualquier persona disfrutará.Si no sabes qué versión de consola comprar, yo te recomendaría esta sin lugar a dudas.Personalmente he probado la Nintendo Switch V1 y la V2 (en la que aumentaron la batería) y sin duda alguna escogería la versión Oled.Sin embargo, si vas escaso de dinero y no quieres gastarte esos 50€ adicionales yo optaría por la Nintendo Switch V2 (modelo 2019 en adelante) por el aumento de batería que mencioné anteriormente.En ninguno de los casos recomendaría comprar a día de hoy una Nintendo Switch V1 estando en el mercado la V2 y éste último modelo Oled.En cuanto a la Nintendo Switch Lite, entiendo que muchas personas se decanten por ella.Sin embargo, tampoco la recomendaría aunque suponga un ahorro notable en el precio del producto. Al fin y al cabo todos vamos a acabar queriendo jugar en pantalla grande (televisor, monitor, proyector, etc) y con el modelo Lite es completamente imposible.⛩️ Espero que mi experiencia resulte de utilidad ⛩️",4
Mandan las piezas sueltas en la caja del transporte. funciona bien,4
"Todo estaba perfecto, hubo una incidencia y Amazon lo solucionó",4
se compro por precio. el resto poco que señalar porque es una nintendo es lo que es,4
"No se si la culpa del tiempo excesivo de retraso en el envío de 6 a 8 días viene del propio proveedor al ser extranjero o la empresa de mensajería. Por la consola en si, bien",4
"Sin duda el concepto es increíble.Puedes jugar tu solo en un viaje, jugar en la televisión grande casa solo o acompañado, y también puedes jugar con alguien en la pantalla de la propia consola utilizando los mandos laterales, sin necesidad de llevar las accesorios.La pantalla es táctil.Es increíble.Pero el fallo que le veo es que la batería no me dura ni la mitad de lo que dicen las especificaciones técnicas.... he bajado el brillo, probado con varios juegos que no exijan tanto....pero da igual, la batería nunca se acerca en tiempo a lo que marcan las especificaciones.",4
La mejor consola portátil sin duda,4
"la switch está nueva y no he tenido ningún problema estas semanas que estoy con ella (de hecho estoy muy contento). El problema:1- la caja el envío ha dejado mucho que desear, no se si ha sido amazon o la empresa colaboradora pero la caja de la switch ha venido con un golpe que no me gustó nada... (típica cosa que pasa con un envio pero pillada en tienda la tienes impoluta)2- la caja no tenía puesto ningún precinto dejando claro que era su primer dueño... no sé si todas las switch son así pero de primeras son dos cosas que me preocuparon.Por suerte la switch se veía que era nueva, funciona perfectamente y muy contento con ella pero esos dos detalles me impide ponerle 5* hay que cuidar mejor como se llegan las cosas...",4
"Vino sin embalar, por lo demás todo parece en orden.",4
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:22Loaded: 27.30%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:22 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlessubtitles off, selectedEspañol (automatizado)Audio Trackdefault, selectedFullscreenThis is a modal window.


No sé si es normal, pero me ha llegado sin precinto. En principio no hay signos de que haya sido usada, más allá de un rasguño en una esquina de la caja, pero nada exagerado.Las bolsas de la pantalla y los mandos tampoco tienen ningún precinto. De ahí mis dudas.En el uso de la consola hay dos cosas que me han parecido poco afinadas. Me gustaría saber si es un problemita o es normal. Por una parte, lo botones junto a los gatillos hacen un click algo raro, pero supongo que es normal porque lo hacen los dos. No sé por qué asumí que eran totalmente silenciosos. Y por otra parte, en algunos juegos la vibración de los joycon parece un poco suelta, como si los muelles no estuvieran bien ajustados. Otra vez, puede ser mi percepción, pero recuerdo que Nintendo cuidaba mucho esos detalles.A ver si alguien más le pasa.",4
"Es un juego, cumple mis espectativas, tal cual se especifica",4
"Llegó muy rápido,.pero sin cable HDMI. Llame y al servicio técnico y me lo solucionaron de inmediato, la consola está impecable y funciona  perfectamente. Muy contento por la compra y por el técnico que me solucionó el problema del cable inmediatamente.",4
"Vino en su caja original, lo único que no me gusto fue que el embalaje externo fue en otra caja de Amazon sin protección interna, el día de la entrega llovía y la caja vino mojada, por suerte no traspasó a la caja principal.Recomiendo una carcasa o case “unibody” que unan lo joy-cons con la tablet-consola, y así no haya holguras con el pasar del tiempo por los raíles de los mismos.Joy-con Drift, espero Nintendo resuelva esto pronto, al pasar el tiempo creo el 80% de usuarios que compremos una nueva tendremos este problema.",4
"Ya todos conocemos las bondades de esta consola y todo el catálogo que presenta, por lo que voy simplemente a decir que si lo que se busca es jugar de una forma más comoda al modo portátil y quieres conectar la consola a través del cable ethernet este es, sin duda, tu modelo pues la pantalla es la que marca la diferencia con respecto a todos los demás que han salido.",4
"Muy recomendable ya que puedes utilizarla tanto en casa en la TV como para llevartela a cualquier lado, lo único que la veo un poco cara, por lo menos un bolso para llevar debería traer",4
Todo está muy bien la pantalla mejora mucho y la calidad me sorprendió y la pata de atrás es mucho mejor sinceramente en general los 50€ extra respecto al otro modelo valen la pena lo único malo es que la memoria escasea así que os recomiendo si es un juego que ocupa mucho espacio mejor comprarlo en físico o sino comprar una tarjeta para ampliar la memoria que sinceramente tampoco son muy baratas. A disfrutarla :p,4
"Aunque supongo que la caja llego con una esquinita doblada por el repartidor, la consola funciona correctamente, con sus cables para conectarla por HDMI a la TV, soportes de joy, muy contento con la compra",4
"Si tienes el modelo de 2019 no te recomiendo dar el salto, a no ser que juegues mucho en portátil. Lo de los colores se nota bastante. Aunque ya la versión anterior se ve muy bien. Tampoco creo que la diferencia sea para tanto. Los altavoces también suenan mejor, y la patilla de mantenerla de pie también.No recomiendo hacer el upgrade a no ser que la uses mucho en portátil como digo. Si sueles usar en tv ni te lo pienses, no ganas nada.Si tienes la de 2017... puede estar bien el salto, más que nada porque ganarás batería también.",4
Me llego la caja un poco deteriorada y solo me ofrecieron 5 euros de descuento.Pero por el resto esta en buen estado y funciona perfecta.Buena calidad con la pantalla OLED.,4
"No le doy 5 estrellas porque la caja venia un poco dañada y no traía el sello, pero el interior estaba correcto y con todos los accesorios.",4
"Esta consola cumple con lo que llevan por bandera. La pantalla OLED hace su función y muestra unos detalles de color y contraste mejorado con respecto a su versión 2017. En cuanto a la autonomía he notado diferencia, te iendo en cuenta que mi modelo anterior tenía la batería bastante castigada. Lo único que se echa en falta es una mejora de los joycon que siguen siendo los mismos que tienen los problemas ya conocidos.",4
La parte de gestión y logística bien.El producto es lo que dice y está bien.Lo compre sobre todo por los juegos Nintendo Sport y RingFit Adventure.Muy entretenidos.,4
"La caja presentaba leves desperfectos, sobre todo arañazos. Si la hubiese querido para coleccionar esto habría sido un problema grave.",4
"Me vino con un poco de olgura el mando pero nada mas importante la verdad, no es algo que me impida jugar, la verdad contento con mi compra😊",4
"Se la compré a mi sobrina porque se empeñó en la oled pero al lado de la normal que tiene su hermano, no vi diferencia alguna, solo 50 eurazos de mi corazón, tampoco se jugar a las maquinitas éstas, todo hay que decirlo…",4
La consola me encanta lo malo los repartidores o alguien que no trata bien los paquetes,4
Es un priducto muy publicitado por lovque conocia bien.,4
Muy buen producto lo encuentro un poco caro pero está bien,4
"Genial, es lo que esperaba, la espera valió la pena. Muy contento con la compra",4
"Poco que decir de esta maquinita, es una gozada",4
La nueva switch es una gozada. Mejora en sonido y en vision,4
"Me gusta todo!! Imagen, diseño todo perfecto",4
"Funciona geniales, no le falta nada",4
Llevo dos años con ella y sigue perfecta se podrían solucionar problemas de resolución en ciertos juegos pero por lo demás increíble,4
"Es una Nintendo Switch, poco que añadir. Pobre resolución de imagen para el año en el que estamos pero juegos muy buenos y divertidos para toda la familia. A pesar de que algunos de ellos a pesar de que han salido hace años prácticamente no bajan de precio algo que si pasa en otras plataformas.",4
"El sabor de la proteína es bueno, pero ni por asomo a nada parecido a cacaolat ... Sabe como la mayoría de proteínas con sabor a chocolate , a una especie de cola cao. Aún así, buen producto.",4
El sabor no está del todo conseguido pero es una buena proteína el reparto un poco deficiente,4
"Esta bastante buena y se disuelve fácilmente, la recomiendo si te gusta mucho el sabor a oreo, de lo contrario no recomendaría comprar este sabor porque tomarlo a la larga se te puede hacer pesado",4
Buen sabor. Aunque no a cacaolat. Sabe a chocolate normal. Pero correcto,4
"sabor exquisito, efecto saciante, cubre todas mis neceidades nutricionales",4
"Esta bien pero es un chubasquero, de calidad eso si. Esperaba algo mas que solo chubasquero, aunque como siempre en North faxce la calidad se nota. Solo satisfecho.",4
Lo he comprado porque perdí el anterior. El mismo pero 5 o 6 años atrás. Me gustaba mucho porque en verano no te hacía sudar tanto (algo sí hace sudar) como la gran mayoría de los chubasqueros. Y sigue así. Es 4* porque esperaba alguna mejora. No porque no cumpla mis expectativas.,4
"Muy buena calidad. Lo compré como cortavientos para típico día que llueve o para ir a la montaña. No lleva ningún forro por dentro, pero está genial. Es el típico cortavientos pero con más cuerpo",4
"muy buena chaqueta y de muy buena calidad. esta marca nunca defrauda. se la recomiendo a todo el mundo, las tallas son grandes, si llevas la L entonces es la M",4
Cortavientos estupendo con muy buena terminación. No va forrado así  que va bien para días con temperatura media.La capucha se puede recoger.,4
"Muy buena calidad, el único problema que le veo es que a ratos al subir la cremallera se atasca con la capa de tela que suele protegerla.De resto, un producto muy confiable y resistente, excelente relación precio/valor",4
"El producto es lo que esperaba, lo he andado muy poco, por lo que no tengo experiencia del resultado de impermeabilidad y transpiración.",4
esta bien el cortavientosme gusta su diseñopero para temperaturas muy frias no lo recomiendovaloracion 8/ 10lo recomiendo por calidad pero por precio hay esta,4
Un buen producto. Muy bueno para el frio. Realmente aislante. Lo recomiendo.,4
"No abriga, ponerse debajo algun forro o sudadera, sensacion de comodidad en cuello y muy bueno para lluvia. Ojo con el frio",4
calidad tipica north face.aunque no deja de ser un chubasquero.tallaje grande pedir una talla menos de la que se use.buen tacto y buen acabado.,4
"Por reconocimienrto de marca, lo recomendaria a un amigo, prenda muy comoda y ligera.Volveria a comprar una prenda de estas caracteristicas.",4
"Demasiado grande  por no conocer las tallas americanas,  pero volvere a pedir algo mas seguro,  pronto muy pronto  hasta luego",4
"Es fina pero si llevas debajo una sudadera normalilla abriga perfectamente, es muy bonita y cómoda(ajustable de cintura, puedes meter o sacar la capucha...)",4
La talla es la esperada y me queda genial. Es lo que se ve en la foto. Genial todo. Gracias.,4
"Prenda muy resolutiva para lo que se espera de ella. Ligera, y cómoda. Todo lo que se espera de una marca como North face",4
"Es un iPhone, y eso demuestra que va a ser un buen producto. Si bien tiene aspectos muy positivos, como la espectacular cámara y el rendimiento, deja mucho que desear que este producto, con tan solo un año de antigüedad, no sea compatible con la nueva IA de Apple.",4
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:17Loaded: 35.33%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:17 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlessubtitles off, selectedEspañol (automatizado)Audio Trackdefault, selectedFullscreenThis is a modal window.


Todo súper bien , las fotos están salvaje , vengo de un iPhone 7 Plus así que me encanta , lo único que noto es q se descarga muy rápido",4
"Lo mismo de siempre en un terminal que no sorprende demasiado en la misma línea que nos tiene acostumbrados la marca de la manzana.Lo único que puedo destacar es que si estás dudando entre este o el Pro, vete a por el Pro sin dudarlo, la tasa de refresco de 60 hertzios de esta pantalla no está a la altura del precio ni de los rivales que tiene, se ve bastante regular en el scroll y le hace parecer una pantalla de peor calidad de lo que en realidad es.Por lo demás cumple aunque sin efecto WOW que solían tener los terminales de Apple.",4
"Teléfono muy bueno, fotos increíbles, de cámara un 10.La batería ya no tan buena, iPhone es buena marca y si te gusta el sistema operativo es muy buen teléfono, pero no están en la vanguardia de tecnología como antaño y hay algunas páginas y aplicaciones que no funcionan como deberían de funcionar en un teléfono de gama alta.Aún así es un iPhone y va como un tiro.",4
Hubiera estado mejor tener más almacenamiento,4
"La verdad, esperaba algo mucho mejor, el sonido es bastante malo si quieres escuchar música, la pantalla muchas veces no responde(ya he cambiado los ajustes..), para la mayoría de mejoras he tenido que estar en Apple support para entender cómo cambiarlo.",4
Encantada con él. Llegó antes de lo que ponía y todo correcto y en perfecto estado.,4
Es un regalo para mi hija y está satisfecha con el. Envio rápido y seguro,4
El producto está perfecto. Pero Amazon no cumplió con los plazos de entrega y no le importó en absoluto,4
Era para un niño y está encantado.,4
"Lo compré para un relago:- El mando funciona bién.- El coche lleva 2 baterías, con lo que puedes cargar 1 mientras lo usas.- El control reloj es inmaniobrable.- No se pueden usar los 2 mandos simultaneamente.",4
Un juego divertido para toda la familia,4
"Es pequeño, perfecto para llevar a cualquier lugar en un bolso. Divertido, genial para pasar un buen rato con familia o amigos.",4
Muy divertido,4
"El juego de mesa es muy divertido y entretenido para jugar en familia, muy recomendable.A mis hijos les encantá, pero era un regalo de reyes y tuve que esperar al día 8 poder entregárselo porque Amazon ha decidido estas navidades alargar los plazos de entrega, tuve que anular varios pedidos y buscarlos en tienda física porque no llegaban a tiempo aún pidiéndolos casi una semana antes de reyes.",4
"Llegó en perfectas condiciones y enseguida. No lo he probado aún pero por lo que he leído es muy divertido, y de pensar que escribirían los demás. Pensar como el rebaño",4
Lo recomiendo para jugar en familia! Se hacr ameno,4
Para regalo. Genial,4
"He jugado solo un par de partidas, es pronto todavía para hacerse una idea buena del juego, pero resulta entretenido a medias. La dinámica es sencilla fácil de explicar y de coger pero como no sea con un grupo divertido el juego resulta soso",4
"Es entretenido y con un formato cómodo para llevar de viaje, pero me lo esperaba más divertido.",4
"Súper divertido y sencillo para que todos participen, solo tiene pocas fichas de puntos y no son suficientes en partidas de muchas personas",4
"Es lo que se espera,un patito con su gorro de graduación. Es gracioso como detalle.",4
Ya no quiero la suscripción ni los productos por el fallecimiento de mi Perrito.,4
"Viene mucha cantidad, aunque me he dado cuenta que mis peces se quedan con hambre, es como si no tuvieran tanto alimento como los que le compraba antes que son de una marca conocida y más pequeños pero estos son como menos espesos, les daba una vez al día de comer y ahora les doy dos a mis peces de estanque",4
"A mi perrito le encanta, de echo le he hecho de aprender a dar las 2 patitas gracias a estas chuches, y de cantidad vienen muchas",4
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:08Loaded: 75.08%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:08 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlessubtitles off, selectedEspañol (automatizado)Audio Trackdefault, selectedFullscreenThis is a modal window.


No me transmite mucha confianza que sea tan chicloso pero a ellas les gusta. Los corazones son más grandes que los huesitos.",4
"Esta bien, es una variedad de chuches,y eso le gusta a mí 🐶",4
"Hasta ahora a mis perretes les encantan.Me esperaba el bota un poco más grande y con más cantidad, más que nada porque según las fotos que ponen el bote parece tremendamente grande y es súper pequeño.Y los corazones son grandes, no tan pequeños como en las fotos, que realmente lo podí porque mis perros son super mayores ya y apenas pueden masticar las cosas.Sólo tengo esas dos pegas, por lo demás a mis perros les chifla, así que veré dónde conseguirlo en tiendas presenciales y más pequeñas de ese tamaño porque son muy grandes para mis perros.",4
"Nos contundimos y compramos el bote de 800 gr, tenemos un mini Chihuahua al que le gustan mucho, es como pienso con formas, son saludables y a nuestro can le encantan, es la segunda vez que compramos pero este segundo tamaño es ENORME... tenemos tantas que no sé ni cuando se acabarán. Las hemos puesta en la nevera porque se pasan. RECOMENDABLES pero si es para perro pequeño, bote de 200 gr",4
Les gusta mucho a mis perros y un precio bueno,4
Parece que les gusta a todos. Muy útil como premio,4
"A mi perrita le encantaban estas chuches, por lo que compre dos botes. Uno de ellos, al tiempo comenzó a presentar motas blancas en su interior, como si fuera una capa de polvo. Resultó que se habían puesto malos sin haberlos si quiera abierto.No están mal si se consumen rápido, pero recomiendo comprar chuches de mayor calidad para nuestros amigos caninos.",4
"Del sabor no puedo opinar, pero por como mis perros se lo comen, deben de estar ricos. Son pequeñitos, con lo que puedes darle uno o dos a tu  canijo sin arriesgar su ""línea"" y que sean de salmón y arroz ya es un cambio del típico premio de pollo",4
"A mi perrito le gustan mucho pero hay que darselo muy ocasionalmente porque su composición es bastante mala, por lo que me he pasado a los Arquivet mas naturales (los filetes de pollo y tiras de salmon deshidratadas que llevan menos aditivos y saborizantes)",4
Espero que le guste porque lo acabo de recibir,4
"No me importa el tamaño porque es para darselo como premio por hacer sus necesidades fuera. Pero no se viendo las fotos me esperaba otra cosa. Si tu perro es muy grande no le llega ni a la garganta, o le tienes que dae dos.",4
Son muy grandes para perros pequeños. Por lo demás bien,4
tal como espere,4
"Bocados de tamaño idóneo para perros pequeños y medianos. Mejores para el invierno ,en verano están un poco blandos",4
"Pese a que nos es de calidad, a mi perro le encantan, y como premio seguro los volveré a comprar. El formato tipo “cubo” es perfecto. Y la cantidad por el precio razonable.",4
"Van bien precintadas, pero el cubilete es más pequeño de lo que esperaba.",4
"Todo ha venido super bien lo unico es que no me parece muy normal una caja tan gigante para un paquete como este, no tengo ningún problema con el envío pero son detalles a tener en cuenta yo creó, muchas gracias",4
"El producto esta bien y les gusta a lo peludos, pero el cierre del bote un desastre, vino abierto y desparramados por la caja. Bien podian ponerle un fiso o algo para que no se abra.",4
A mi perro le encantaron estas chuches caninas y me están viniendo genial para domesticarlo con ellas,4
"Están bien, buen tamaño, el sabor ni idea ya que no soy perro y no las he probado, además mi perrita no me contesta.Calidad precio, un 8.",4
Les gusta mucho a mis perros,4
Son un poco pequeños como galleta de golosina,4
"El precio bien, el sabor regular",4
"Esta muy bien, a mi perro Le ha gustado bastante, son algo pequeños pero trae bastante. Contenta con la compra.",4
"Son muy sabrosos, le encantan, la única pega es que son de tamaño muy pequeño, hay que darle más de uno",4
"A mi perro le encantan!Son tiernos y muy aromáticos, son pequeños y sirven para hacer juegos de olfato ya que son una recompensa atractiva.",4
"Les gusta mucho , para ellos es una buena chuche",4
Son un poco pequeños pero les encanta.,4
"Muy bueno para educar a su perro, le encanta y se comería todo el bol si le dejáramos.",4
...le encantan!,4
Snacks para mascota muy completos.Diferentes sabores. Los recomiendo,4
"Pensé que eran algo más duros pero, sí son muy blandos - soft como ya se indica en la descripción. El resto todo bien.",4
Creo que estriñe al perro,4
"Muy práctico, es el futuro",5
Esta muy lindo,5
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 4:22Loaded: 2.29%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -4:22 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlessubtitles off, selectedEspañol (automatizado)Audio Trackdefault, selectedFullscreenThis is a modal window.


Como gamer, no podía dejar pasar la oportunidad de tener la última versión de la consola híbrida de Nintendo. La Switch OLED es una belleza, con una pantalla OLED que hace que los juegos se vean aún más vivos y detallados. Y como bonus, viene con un soporte ajustable que hace que sea más cómodo jugar en modo sobremesa. Pero vayamos al grano.La primera vez que vi la pantalla OLED de la Switch OLED, quedé impresionado. Los colores eran más vibrantes y las sombras más profundas, lo que hacía que los juegos se vean más realistas. Además, la pantalla es más brillante que la pantalla LCD de la Switch original, lo que significa que puedes ver la pantalla en condiciones de luz brillante sin tener que ajustar la configuración de brillo. Los juegos se ven impresionantes en la pantalla OLED, especialmente los que tienen colores brillantes y oscuros profundos, como Mario Kart 8 Deluxe y Super Mario Odyssey.Pero lo que realmente me gusta de la Switch OLED es la versatilidad de la consola. Puedo jugar en modo portátil cuando estoy fuera de casa, y luego cambiar a modo sobremesa cuando estoy en casa y quiero jugar en una pantalla más grande. El soporte ajustable hace que jugar en modo sobremesa sea más cómodo que antes, ya que puedo ajustar el ángulo de la pantalla para una visualización óptima.También me gusta el hecho de que la Switch OLED viene con un puerto LAN integrado en el dock. Esto significa que puedo conectar la consola a internet con un cable Ethernet en lugar de depender de una conexión Wi-Fi. Esto es especialmente útil para juegos en línea donde necesitas una conexión estable y rápida, como Splatoon 2. Si estás acostumbrado a jugar desde PC, no querrás depender del Wi-Fi. Hay juegos en los que la conexión LAN condicionará en gran medida tu experiencia online, especialmente en juegos competitivos o Shooters en primera persona.En cuanto a la duración de la batería, no he notado ninguna diferencia significativa entre la Switch OLED y la Switch original. La duración de la batería sigue siendo de aproximadamente 4.5 a 9 horas, dependiendo del juego y de la configuración de brillo de la pantalla. Sin embargo, esto no es un gran problema para mí ya que normalmente juego en modo portátil durante sesiones cortas. Ahora bien, teniendo en cuenta que mi consola original de 2017 tiene una duración de batería de como máximo dos horas en juegos muy poco exigentes debido a la degradación de la batería, creo que el cambio a la OLED ha sido muy positivo.En general, estoy muy satisfecho con mi compra de la Nintendo Switch OLED. La calidad de imagen mejorada es impresionante, y el soporte ajustable y el puerto LAN integrado son excelentes adiciones. La duración de la batería sigue siendo un factor limitante, pero en general, la Switch OLED es una consola increíblemente versátil y divertida de jugar. Si eres un fanático de los juegos de Nintendo y estás buscando una experiencia de juego de alta calidad, definitivamente deberías considerar la Nintendo Switch OLED.",5
"Nintendo switch mejorada,se nota la diferencia sobre todo en la pantalla que aparte de ser más grande tiene mejor matices de color y definición.si te tienes que decantar entre la normal y la oled,es mejor la oled.muy recomendable",5
Fue un regalo para mi padre y está encantado. Va estupendamente y lo que más me gusta es que sabemos que si falla por algo Amazon hará la posible para que cubra la garantía del producto.,5
"Pues eso, autoregalo, que no va a ser todo trabajar. Buenas consola para jugar tanto uno solo como con la familia...aunque su fuerte sea jugar con la familia....aunque como ya sabemos, Nintendo tiene fama de nunca bajar los precios de sus videojuegos pero aún así, merece la pena esos ratitos en familia",5
"Partiendo que tengo Nintendo Switch desde su lanzamiento en marzo de 2017 y que el nuevo modelo OLED en un principio no me atraía, decidí comprarla por simple capricho.La realidad es que en el primer contacto nada más verla y encenderla, se nota la nueva pantalla de 7 pulgadas y la viveza de sus colores si se compara con el modelo estándar. No miento cuando el negro se ve tan espectacular que parece que la pantalla está apagada en esa zona.La calidad del sonido ha mejorado también, la batería es duradera en comparación al modelo de 2017 y el soporte ancho ajustable funciona realmente bien dejando la consola estable en cualquier posición.Aunque en modo televisión no haya mejoras, y este modo es el que más suelo jugar, es cierto que ahora jugar en portátil me atrae mucho más, especialmente para juegos indies que era el modo en el que solía usarlos.En mi caso no me arrepiento de la compra, la pantalla OLED luce especialmente bien. He jugado Metroid Dread en ambas consolas y aseguro que hay diferencias notables en la calidad de los colores y en la experiencia visual general. Aunque menos importante, estéticamente el nuevo Dock tiene un toque más ""premium"" y el color blanco mate (si es que decides ese color del modelo) es especialmente bonito.¿Recomiendo esta consola? Depende. Si es la primera vez que compras esta consola es un sí rotundo, aunque también dependerá del presupuesto, pero por 50€ más frente el modelo estándar casi que no hay dudas.Si ya posees el modelo estándar como yo, dependerá del uso que le des. Si solo juegas en modo televisión (en mi caso un 70%, aunque depende del juego como dije) diría que no. Si juegas mucho en portátil lo recomendaría en función del presupuesto.En resumen, me ha sorprendido mucho la calidad de la pantalla OLED. Muy satisfecho.",5
Como siempre la casa Nintendo no defrauda. Juega toda la familia y todos los juegos son muy divertidos.,5
En buenas condiciones.,5
Sigue siendo única.,5
"Sin problema alguno, e encender y jugar",5
"Mi hijo prefiere la playa, por precio es excesivo",5
"El vídeo muestra el producto en uso.El vídeo te guía a largo de la configuración del producto.El vídeo compara varios productos.El vídeo muestra el desembalaje del producto.Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:10Loaded: 60.06%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:10 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedSubtitlessubtitles off, selectedEspañol (automatizado)Audio Trackdefault, selectedFullscreenThis is a modal window.


Va a la mil maravillas no se cañienta dura mucho la bateria y el wifi va genial mejor que con el cable que tengo en otros dispositivos, muy contento con este producto",5
"Compré la Switch Oled para completar mi colección de modelos (la switch de la primera remesa y la switch lite la estaban esperando) y los mandos son de un blanco precioso, la pantalla emite unos colores y un brillo propios de una pantalla oled, aunque su funcionamiento tengo que decir que encuentro que es igual al de las demás consolas, por más que hayan dicho que han cambiado ligeramente el hardware. Si eres una madre buscándole una consola a tu nene, cómprale la switch normal o la lite, te saldrá más barata.",5
Merece la pena la pantalla oled. Si no tienes una nintendo esta es la que tienes que comprar o esperar a que salga la switch 2. En oferta merece mucho.,5
Buen funcionamiento,5
"Todo llego súper cerrado y en buen estado, me gustó mucho.",5
"No se ha podido cargar el contenido multimedia.
                



Vi la switch oled a un precio de 329,00€ y no había visto este precio en ningún otro lado, veía que era de la tienda de nintendo y me quedaba más tranquila pero luego veía que llegaba de japón y el idioma estaba en alemán y volvía a inquietarme un poco por si no iba a ser como me esperaba, también tenía dudas sobre si sería el último modelo o última actualización (nunca había tenido una switch o nintendo desde hace años y no entendía muy bien), puedo decir que me llegó en el tiempo indicado y todo perfecto, aún no se me ha pasado el tiempo de devolución del producto, pero por el momento llegó todo perfecto, en buen estado, funciona correctamente, el idioma lo eliges tú al que quieras al encender la nintendo y ningún problema. ES LA MISMA QUE TE PUEDE VENDER MEDIAMARKT PERO MÁS CARA ALLÍ. (no tengáis miedo)OS DEJO EN EL VIDEO UN TRUQUITO PARA NO RAYAR LA PANTALLA EN EL DOCK.LO RECOMIENDO.",5
"El Nintendo Switch OLED brilla con su pantalla OLED impresionante y su funcionalidad cómoda y práctica, ofreciendo una experiencia de juego excepcional. La calidad visual, con colores vibrantes y negros profundos, hace que los juegos cobren vida como nunca antes. Además, su versatilidad permite disfrutar de los juegos tanto en modo portátil como en el televisor sin problemas. Sin embargo, es importante tener en cuenta que algunos usuarios pueden verse desanimados por el precio excesivo de los juegos, lo que puede suponer un obstáculo para aquellos que buscan una amplia variedad de títulos sin gastar demasiado.",5
"Se me había quedado la pantalla de mi Nintendo en negro y Amazon me la reparó de momento muy bien, espero que siga así.",5
"No me ha dado ningún fallo, todo perfecto.",5
